V1,Genome,Order,Family,Genus,VC,VC Status,Size,VC Subcluster,VC Subcluster Size,Quality,Adj P-value,Topology Confidence Score,Genera in VC,Families in VC,Orders in VC,Genus Confidence Score
28024,NZ_CP113828,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28029,NZ_CP115758,Unassigned,Unassigned,Unassigned,,Overlap (VC_304/VC_459),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28030,NZ_CP115760,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28031,NZ_CP115761,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28032,NZ_CP115762,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28033,NZ_CP115763,Unassigned,Unassigned,Unassigned,,Overlap (VC_763/VC_1117),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28037,NZ_CP115767,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28038,NZ_CP115759,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28039,NZ_CP115769,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_468),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28041,NZ_CP115771,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28042,NZ_CP115772,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28043,NZ_CP115773,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28045,NZ_CP115776,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28046,NZ_CP115777,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_468),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28050,NZ_CP117201,Unassigned,Unassigned,Unassigned,,Overlap (VC_258/VC_655),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28053,NZ_CP119568,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28054,NZ_CP119569,Unassigned,Unassigned,Unassigned,,Overlap (VC_206/VC_267),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28055,NZ_CP119570,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28059,NZ_CP049117,Unassigned,Unassigned,Unassigned,,Overlap (VC_258/VC_655),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28062,NZ_CP017590,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28063,NZ_CP017589,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28064,NZ_CP017588,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28065,NZ_CP017587,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28066,NZ_CP017592,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28067,NZ_CP017586,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28068,NZ_CP017585,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28072,NZ_CP067135,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28075,NZ_AP024959,Unassigned,Unassigned,Unassigned,,Overlap (VC_161/VC_489),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28078,NZ_CP025409,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_468),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28079,NZ_CP025410,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_468),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28092,NZ_CP070513,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28096,NZ_CP014576,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28099,NZ_CP094492,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28100,NZ_CP094493,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28122,NZ_CP014126,Unassigned,Unassigned,Unassigned,,Overlap (VC_80/VC_2606),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28125,NZ_CP028352,Unassigned,Unassigned,Unassigned,,Overlap (VC_258/VC_655),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28127,NZ_CP022518,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28134,NC_014563,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28135,NZ_CP035287,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28137,NZ_CP035285,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_468),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28138,NZ_CP038196,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28139,NZ_CP010898,Unassigned,Unassigned,Unassigned,,Overlap (VC_589/VC_1996),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28140,NZ_CP018621,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28141,NZ_CP020441,Unassigned,Unassigned,Unassigned,,Overlap (VC_160/VC_581),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28143,NZ_CP020444,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_468),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28144,NZ_CP020445,Unassigned,Unassigned,Unassigned,,Overlap (VC_292/VC_581),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28145,NZ_CP020447,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28146,NZ_CP020443,Unassigned,Unassigned,Unassigned,,Overlap (VC_292/VC_581/VC_669),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28148,NZ_CP024423,Unassigned,Unassigned,Unassigned,,Overlap (VC_160/VC_581),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28150,NZ_CP024426,Unassigned,Unassigned,Unassigned,,Overlap (VC_292/VC_581),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28151,NZ_CP024425,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28152,NZ_CP024427,Unassigned,Unassigned,Unassigned,,Overlap (VC_292/VC_581/VC_669),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28154,NZ_CP031079,Unassigned,Unassigned,Unassigned,,Overlap (VC_160/VC_292/VC_581),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28158,NZ_CP031083,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_468),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28162,NZ_CP044079,Unassigned,Unassigned,Unassigned,,Overlap (VC_292/VC_581),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28164,NZ_CP044080,Unassigned,Unassigned,Unassigned,,Overlap (VC_160/VC_581),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28166,NZ_CP025431,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28167,NZ_CP025432,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_468),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28168,NZ_CP025433,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_468),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28169,NZ_CP025434,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28173,NZ_CP021486,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28190,NZ_CP007453,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28191,NZ_CP026096,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28192,NZ_CP085715,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28197,NZ_CP085722,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28206,NC_016607,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28208,NC_016636,Unassigned,Unassigned,Unassigned,,Overlap (VC_666/VC_1139),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28209,NC_017018,Unassigned,Unassigned,Unassigned,,Overlap (VC_666/VC_1139),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28213,NZ_CP012273,Unassigned,Unassigned,Unassigned,,Overlap (VC_374/VC_427/VC_428/VC_620),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28214,NZ_CP012272,Unassigned,Unassigned,Unassigned,,Overlap (VC_378/VC_638),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28215,NZ_CP012271,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28216,NZ_CP012270,Unassigned,Unassigned,Unassigned,,Overlap (VC_427/VC_437/VC_823),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28217,NZ_CP012278,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28218,NZ_CP012276,Unassigned,Unassigned,Unassigned,,Overlap (VC_325/VC_374),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28221,NZ_CP012280,Unassigned,Unassigned,Unassigned,,Overlap (VC_427/VC_437),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28223,NZ_CP012281,Unassigned,Unassigned,Unassigned,,Overlap (VC_666/VC_1139),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28224,NZ_CP012286,Unassigned,Unassigned,Unassigned,,Overlap (VC_374/VC_427/VC_428/VC_620),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28226,NZ_CP012285,Unassigned,Unassigned,Unassigned,,Overlap (VC_378/VC_638),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28227,NZ_CP012284,Unassigned,Unassigned,Unassigned,,Overlap (VC_427/VC_437/VC_823),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28232,NZ_CP012293,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28233,NZ_CP012296,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28234,NZ_CP012295,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28235,NZ_CP058351,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28236,NZ_CP058352,Unassigned,Unassigned,Unassigned,,Overlap (VC_376/VC_1715),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28237,NZ_CP084540,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28238,NZ_CP091883,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28239,NZ_CP085396,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28242,NC_016079,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28243,NZ_CP019982,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28244,NZ_CP019983,Unassigned,Unassigned,Unassigned,,Overlap (VC_666/VC_1139),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28245,NZ_CP019984,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28246,NC_012439,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28247,NZ_CP017081,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28248,NZ_CP034939,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28249,NZ_CP027261,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28250,NZ_CP065916,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28256,NZ_CP015920,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28259,NZ_CP021926,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28261,NZ_CP023006,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28262,NZ_CP039379,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28263,NZ_CP028260,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28268,NZ_CP066044,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28269,NZ_CP066082,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28271,NZ_CP066079,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28272,NZ_CP066083,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28273,NZ_CP066084,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28277,NZ_CP085179,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28280,NZ_CP085182,Unassigned,Unassigned,Unassigned,,Overlap (VC_666/VC_1139),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28281,NZ_CP085472,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28286,NZ_CP118742,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28288,NZ_CP118740,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28290,NC_008608,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28291,NZ_CP068052,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28292,NZ_CP011009,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28298,NZ_CP012864,Unassigned,Unassigned,Unassigned,,Overlap (VC_1094/VC_1875),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28300,NZ_CP012866,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28301,NZ_CP012867,Unassigned,Unassigned,Unassigned,,Overlap (VC_1094/VC_1875),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28302,NZ_CP012853,Unassigned,Unassigned,Unassigned,,Overlap (VC_1094/VC_1875),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28304,NZ_CP012855,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28306,NZ_CP012857,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28308,NZ_CP012859,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28313,NC_012961,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28314,NZ_CP018299,Unassigned,Unassigned,Unassigned,,Overlap (VC_47/VC_164),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28317,NZ_CP061863,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28318,NZ_CP061864,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28323,NZ_CP021153,Unassigned,Unassigned,Unassigned,,Overlap (VC_685/VC_1238),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28326,NZ_CP021156,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28328,NZ_CP035460,Unassigned,Unassigned,Unassigned,,Overlap (VC_685/VC_1238),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28330,NZ_CP035462,Unassigned,Unassigned,Unassigned,,Overlap (VC_685/VC_1238),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28331,NZ_CP035463,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28332,NZ_CP063048,Unassigned,Unassigned,Unassigned,,Overlap (VC_685/VC_1238),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28337,NZ_CP090492,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28338,NZ_CP090497,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28339,NZ_AP026782,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28340,NZ_CP051549,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28345,NZ_CP072250,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28347,NZ_CP072248,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28351,NZ_CP010676,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28358,NZ_CP010591,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28364,NZ_CP010639,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28370,NZ_CP021050,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28375,NZ_CP021043,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28381,NZ_CP010786,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28388,NC_023139,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28393,NZ_CP071327,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28395,NZ_CP019309,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28408,NZ_CP010704,Unassigned,Unassigned,Unassigned,,Overlap (VC_1577/VC_1594),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28410,NZ_CP010737,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28423,NZ_CP010627,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28443,NZ_CP010708,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28458,NZ_CP010734,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28467,NZ_CP010759,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28490,NZ_CP010602,Unassigned,Unassigned,Unassigned,,Overlap (VC_484/VC_486),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28511,NZ_CP081171,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28518,NZ_CP081217,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28533,NZ_CP081236,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28539,NZ_CP081244,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28546,NZ_CP081253,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28550,NZ_CP081258,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28557,NZ_CP081267,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28564,NZ_CP081276,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28570,NZ_CP081282,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28571,NZ_CP081281,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28588,NZ_CP010687,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28589,NZ_CP010688,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28597,NZ_CP010769,Unassigned,Unassigned,Unassigned,,Overlap (VC_390/VC_484),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28629,NZ_CP016366,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28632,NZ_CP016369,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28635,NC_015168,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28636,NC_015166,Unassigned,Unassigned,Unassigned,,Overlap (VC_1515/VC_1646),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28639,NZ_CP088276,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28640,NZ_CP088274,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28644,NZ_CP031960,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28646,NZ_CP050302,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28647,NZ_CP050300,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28649,NZ_CP073580,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28650,NZ_CP099736,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28655,NZ_CP104968,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28657,NZ_CP101696,Unassigned,Unassigned,Unassigned,,Overlap (VC_47/VC_164),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28658,NZ_CP101697,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28659,NZ_CP101698,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28660,NZ_AP024856,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28663,NZ_AP024859,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28664,NZ_AP024860,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28667,NZ_CP011599,Unassigned,Unassigned,Unassigned,,Overlap (VC_90/VC_402),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28683,NZ_CP096966,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28686,NZ_CP103198,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28687,NZ_CP098612,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28688,NC_011143,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28689,NZ_CP017941,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28690,NZ_CP017943,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28691,NZ_CP017942,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28693,NZ_CP017945,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28694,NZ_CP104972,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28696,NZ_CP104970,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28697,NZ_CP104969,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28702,NZ_CP012416,Unassigned,Unassigned,Unassigned,,Overlap (VC_1004/VC_1160),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28718,NZ_CP013758,Unassigned,Unassigned,Unassigned,,Overlap (VC_1004/VC_1160),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28722,NZ_CP013764,Unassigned,Unassigned,Unassigned,,Overlap (VC_1004/VC_1160),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28751,NZ_CP013800,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28772,NZ_CP033940,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28774,NZ_CP033945,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28775,NZ_CP033941,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28779,NZ_CP038815,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
