V1,Genome,Order,Family,Genus,VC,VC Status,Size,VC Subcluster,VC Subcluster Size,Quality,Adj P-value,Topology Confidence Score,Genera in VC,Families in VC,Orders in VC,Genus Confidence Score
1761,NC_017073,Unassigned,Unassigned,Unassigned,192_0,Clustered,2,VC_192_0,2,1,1,1,0,0,0,1
1762,NC_017069,Unassigned,Unassigned,Unassigned,192_0,Clustered,2,VC_192_0,2,1,1,1,0,0,0,1
1763,NZ_CP055201,Unassigned,Unassigned,Unassigned,2_65,Clustered,2,VC_2_65,2,0.0047,0.9576969,0.0045,0,0,0,1
1764,NZ_CP058787,Unassigned,Unassigned,Unassigned,5_1,Clustered,55,VC_5_1,55,0.8655,1,0.8655,0,0,0,1
1765,NZ_CP034066,Unassigned,Unassigned,Unassigned,3_9,Clustered,34,VC_3_9,34,0.246,1,0.246,0,0,0,0.8859
1766,NZ_CP045933,Unassigned,Unassigned,Unassigned,3_12,Clustered,5,VC_3_12,5,0.0369,0.99999997,0.0369,0,0,0,1
1767,NZ_CP053753,Unassigned,Unassigned,Unassigned,3_12,Clustered,5,VC_3_12,5,0.0369,0.99999997,0.0369,0,0,0,1
1768,NZ_LR213459,Unassigned,Unassigned,Unassigned,3_12,Clustered,5,VC_3_12,5,0.0369,0.99999997,0.0369,0,0,0,1
1769,NZ_CP086115,Unassigned,Unassigned,Unassigned,193_0,Clustered,2,VC_193_0,2,1,1,1,0,0,0,1
1770,NZ_CP046373,Unassigned,Unassigned,Unassigned,162_0,Clustered,3,VC_162_0,3,0.7886,0.9595722,0.7568,0,0,0,1
1771,NZ_CP047444,Unassigned,Unassigned,Unassigned,162_0,Clustered,3,VC_162_0,3,0.7886,0.9595722,0.7568,0,0,0,1
1772,NZ_CP047438,Unassigned,Unassigned,Unassigned,162_0,Clustered,3,VC_162_0,3,0.7886,0.9595722,0.7568,0,0,0,1
1773,NZ_CP016454,Unassigned,Unassigned,Unassigned,88_0,Clustered/Singleton,1,VC_88_0,1,0,1,0,0,0,0,1
1774,NZ_CP046256,Unassigned,Unassigned,Unassigned,88_1,Clustered/Singleton,1,VC_88_1,1,0,1,0,0,0,0,1
1775,NZ_CP056033,Unassigned,Unassigned,Unassigned,193_0,Clustered,2,VC_193_0,2,1,1,1,0,0,0,1
1776,NZ_CP084403,Unassigned,Unassigned,Unassigned,194_0,Clustered,2,VC_194_0,2,1,1,1,0,0,0,1
1777,NZ_CP012383,Unassigned,Unassigned,Unassigned,135_0,Clustered,5,VC_135_0,5,0.7156,0.99996834,0.7156,0,0,0,0.9
1778,NZ_CP045469,Unassigned,Unassigned,Unassigned,163_0,Clustered,3,VC_163_0,3,0.8042,0.93067968,0.7485,0,0,0,1
1779,NZ_CP045470,Unassigned,Unassigned,Unassigned,163_0,Clustered,3,VC_163_0,3,0.8042,0.93067968,0.7485,0,0,0,1
1780,NZ_CP045471,Unassigned,Unassigned,Unassigned,163_0,Clustered,3,VC_163_0,3,0.8042,0.93067968,0.7485,0,0,0,1
1781,NZ_CP077938,Unassigned,Unassigned,Unassigned,101_0,Clustered,5,VC_101_0,5,0.5749,0.99999972,0.5749,0,0,0,0.9
1782,NZ_CP077930,Unassigned,Unassigned,Unassigned,101_0,Clustered,5,VC_101_0,5,0.5749,0.99999972,0.5749,0,0,0,0.9
1783,NZ_CP062396,Unassigned,Unassigned,Unassigned,83_0,Clustered,5,VC_83_0,5,0.334,0.99997712,0.334,0,0,0,0.8
1784,NZ_CP095110,Unassigned,Unassigned,Unassigned,106_0,Clustered,4,VC_106_0,4,0.7045,0.9998533,0.7044,0,0,0,1
1785,NZ_CP095117,Unassigned,Unassigned,Unassigned,106_0,Clustered,4,VC_106_0,4,0.7045,0.9998533,0.7044,0,0,0,1
1786,NZ_CP095120,Unassigned,Unassigned,Unassigned,106_0,Clustered,4,VC_106_0,4,0.7045,0.9998533,0.7044,0,0,0,1
1787,NZ_CP117204,Unassigned,Unassigned,Unassigned,101_0,Clustered,5,VC_101_0,5,0.5749,0.99999972,0.5749,0,0,0,0.9
1788,NZ_CP070261,Unassigned,Unassigned,Unassigned,135_0,Clustered,5,VC_135_0,5,0.7156,0.99996834,0.7156,0,0,0,0.9
1789,NZ_CP031273,Unassigned,Unassigned,Unassigned,83_0,Clustered,5,VC_83_0,5,0.334,0.99997712,0.334,0,0,0,0.8
1790,NZ_CP046030,Unassigned,Unassigned,Unassigned,83_0,Clustered,5,VC_83_0,5,0.334,0.99997712,0.334,0,0,0,0.8
1791,NZ_CP045848,Unassigned,Unassigned,Unassigned,195_0,Clustered,2,VC_195_0,2,1,1,1,0,0,0,1
1792,NZ_CP086230,Unassigned,Unassigned,Unassigned,195_0,Clustered,2,VC_195_0,2,1,1,1,0,0,0,1
1793,NZ_AP018727,Unassigned,Unassigned,Unassigned,196_0,Clustered,2,VC_196_0,2,1,1,1,0,0,0,1
1794,NZ_AP018728,Unassigned,Unassigned,Unassigned,196_0,Clustered,2,VC_196_0,2,1,1,1,0,0,0,1
1795,NZ_CP121510,Unassigned,Unassigned,Unassigned,101_0,Clustered,5,VC_101_0,5,0.5749,0.99999972,0.5749,0,0,0,0.9
1796,NZ_CP121501,Unassigned,Unassigned,Unassigned,113_0,Clustered,2,VC_113_0,2,0.3852,0.94573679,0.3643,0,0,0,1
1797,NZ_CP121504,Unassigned,Unassigned,Unassigned,113_0,Clustered,2,VC_113_0,2,0.3852,0.94573679,0.3643,0,0,0,1
1798,NZ_CP031279,Unassigned,Unassigned,Unassigned,83_0,Clustered,5,VC_83_0,5,0.334,0.99997712,0.334,0,0,0,0.8
1799,NZ_LN831788,Unassigned,Unassigned,Unassigned,135_0,Clustered,5,VC_135_0,5,0.7156,0.99996834,0.7156,0,0,0,0.9
1800,NZ_CP031197,Unassigned,Unassigned,Unassigned,101_0,Clustered,5,VC_101_0,5,0.5749,0.99999972,0.5749,0,0,0,0.9
1801,NZ_CP032230,Unassigned,Unassigned,Unassigned,135_0,Clustered,5,VC_135_0,5,0.7156,0.99996834,0.7156,0,0,0,0.9
1802,NZ_CP070374,Unassigned,Unassigned,Unassigned,165_0,Clustered/Singleton,1,VC_165_0,1,0,1,0,0,0,0,1
1803,NZ_CP041606,Unassigned,Unassigned,Unassigned,197_0,Clustered,2,VC_197_0,2,1,1,1,0,0,0,1
1804,NZ_CP058980,Unassigned,Unassigned,Unassigned,135_0,Clustered,5,VC_135_0,5,0.7156,0.99996834,0.7156,0,0,0,0.9
1805,NC_015952,Unassigned,Unassigned,Unassigned,197_0,Clustered,2,VC_197_0,2,1,1,1,0,0,0,1
1806,NZ_CP039125,Unassigned,Unassigned,Unassigned,165_1,Clustered/Singleton,1,VC_165_1,1,0,1,0,0,0,0,1
1807,NC_015386,Unassigned,Unassigned,Unassigned,171_0,Clustered,2,VC_171_0,2,0.548,0.5,0.274,0,0,0,1
1808,NZ_CP081460,Unassigned,Unassigned,Unassigned,120_0,Clustered,3,VC_120_0,3,0.5093,0.99735288,0.5079,0,0,0,1
1809,NZ_CP081467,Unassigned,Unassigned,Unassigned,120_0,Clustered,3,VC_120_0,3,0.5093,0.99735288,0.5079,0,0,0,1
1810,NZ_CP081473,Unassigned,Unassigned,Unassigned,120_0,Clustered,3,VC_120_0,3,0.5093,0.99735288,0.5079,0,0,0,1
1811,NZ_CP116504,Unassigned,Unassigned,Unassigned,164_0,Clustered,2,VC_164_0,2,0.9733,0.81445332,0.7927,0,0,0,1
1812,NZ_CP116508,Unassigned,Unassigned,Unassigned,164_0,Clustered,2,VC_164_0,2,0.9733,0.81445332,0.7927,0,0,0,1
1813,NZ_CP093385,Unassigned,Unassigned,Unassigned,132_0,Clustered,4,VC_132_0,4,0.4139,0.98876056,0.4092,0,0,0,1
1814,NZ_CP110233,Unassigned,Unassigned,Unassigned,198_0,Clustered,2,VC_198_0,2,1,1,1,0,0,0,1
1815,NZ_CP110241,Unassigned,Unassigned,Unassigned,198_0,Clustered,2,VC_198_0,2,1,1,1,0,0,0,1
1816,NZ_CP013486,Unassigned,Unassigned,Unassigned,19_0,Clustered,3,VC_19_0,3,0.2373,0.99753748,0.2367,0,0,0,1
1817,NZ_CP082321,Unassigned,Unassigned,Unassigned,19_0,Clustered,3,VC_19_0,3,0.2373,0.99753748,0.2367,0,0,0,1
1818,NZ_CP098035,Unassigned,Unassigned,Unassigned,18_0,Clustered,3,VC_18_0,3,0.5102,0.99766644,0.509,0,0,0,1
1819,NZ_CP119337,Unassigned,Unassigned,Unassigned,19_0,Clustered,3,VC_19_0,3,0.2373,0.99753748,0.2367,0,0,0,1
1820,NZ_CP034674,Unassigned,Unassigned,Unassigned,199_0,Clustered,2,VC_199_0,2,1,1,1,0,0,0,1
1821,NZ_CP045352,Unassigned,Unassigned,Unassigned,136_0,Clustered,3,VC_136_0,3,0.8709,0.9906832,0.8628,0,0,0,1
1822,NZ_CP026318,Unassigned,Unassigned,Unassigned,109_0,Clustered,7,VC_109_0,7,0.9509,1,0.9509,0,0,0,1
1823,NZ_CP050473,Unassigned,Unassigned,Unassigned,109_0,Clustered,7,VC_109_0,7,0.9509,1,0.9509,0,0,0,1
1824,NZ_CP050480,Unassigned,Unassigned,Unassigned,19_1,Clustered,4,VC_19_1,4,0.323,0.99998494,0.323,0,0,0,1
1825,NZ_CP050481,Unassigned,Unassigned,Unassigned,64_0,Clustered,6,VC_64_0,6,0.5672,1,0.5672,0,0,0,1
1826,NZ_CP050483,Unassigned,Unassigned,Unassigned,136_0,Clustered,3,VC_136_0,3,0.8709,0.9906832,0.8628,0,0,0,1
1827,NZ_CP053824,Unassigned,Unassigned,Unassigned,109_0,Clustered,7,VC_109_0,7,0.9509,1,0.9509,0,0,0,1
1828,NZ_CP053819,Unassigned,Unassigned,Unassigned,109_0,Clustered,7,VC_109_0,7,0.9509,1,0.9509,0,0,0,1
1829,NZ_CP065368,Unassigned,Unassigned,Unassigned,18_0,Clustered,3,VC_18_0,3,0.5102,0.99766644,0.509,0,0,0,1
1830,NZ_CP020037,Unassigned,Unassigned,Unassigned,64_0,Clustered,6,VC_64_0,6,0.5672,1,0.5672,0,0,0,1
1831,NZ_CP046830,Unassigned,Unassigned,Unassigned,109_0,Clustered,7,VC_109_0,7,0.9509,1,0.9509,0,0,0,1
1832,NZ_CP060090,Unassigned,Unassigned,Unassigned,18_0,Clustered,3,VC_18_0,3,0.5102,0.99766644,0.509,0,0,0,1
1833,NZ_CP068645,Unassigned,Unassigned,Unassigned,136_0,Clustered,3,VC_136_0,3,0.8709,0.9906832,0.8628,0,0,0,1
1834,NZ_AP019656,Unassigned,Unassigned,Unassigned,194_0,Clustered,2,VC_194_0,2,1,1,1,0,0,0,1
1835,NZ_CP016311,Unassigned,Unassigned,Unassigned,199_0,Clustered,2,VC_199_0,2,1,1,1,0,0,0,1
1836,NZ_CP045358,Unassigned,Unassigned,Unassigned,19_1,Clustered,4,VC_19_1,4,0.323,0.99998494,0.323,0,0,0,1
1837,NZ_CP046165,Unassigned,Unassigned,Unassigned,19_1,Clustered,4,VC_19_1,4,0.323,0.99998494,0.323,0,0,0,1
1838,NZ_CP046068,Unassigned,Unassigned,Unassigned,19_1,Clustered,4,VC_19_1,4,0.323,0.99998494,0.323,0,0,0,1
1839,NZ_CP049915,Unassigned,Unassigned,Unassigned,64_0,Clustered,6,VC_64_0,6,0.5672,1,0.5672,0,0,0,1
1840,NZ_CP049098,Unassigned,Unassigned,Unassigned,148_0,Clustered/Singleton,1,VC_148_0,1,0,1,0,0,0,0,1
1841,NZ_CP017320,Unassigned,Unassigned,Unassigned,200_0,Clustered,2,VC_200_0,2,1,1,1,0,0,0,1
1842,NZ_CP017321,Unassigned,Unassigned,Unassigned,200_0,Clustered,2,VC_200_0,2,1,1,1,0,0,0,1
1843,NZ_CP009490,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1844,NZ_CP009702,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1845,NZ_CP009722,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1846,NZ_CP009784,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1847,NZ_CP009989,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1848,NZ_CP016275,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1849,NZ_CP033693,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1850,NZ_CP033692,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1851,NZ_CP033700,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1852,NZ_CP033694,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1853,NZ_CP045146,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1854,NZ_CP045150,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1855,NZ_CP045152,Unassigned,Unassigned,Unassigned,80_0,Clustered,5,VC_80_0,5,0.5738,0.9999999,0.5738,0,0,0,1
1856,NZ_CP045155,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1857,NZ_CP045164,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1858,NZ_CP045259,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1859,NZ_CP045261,Unassigned,Unassigned,Unassigned,80_0,Clustered,5,VC_80_0,5,0.5738,0.9999999,0.5738,0,0,0,1
1860,NZ_CP045637,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1861,NZ_CP045639,Unassigned,Unassigned,Unassigned,80_0,Clustered,5,VC_80_0,5,0.5738,0.9999999,0.5738,0,0,0,1
1862,NZ_CP084340,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1863,NZ_CP084346,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1864,NC_004838,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1865,NC_003134,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1866,NZ_CP009971,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1867,NC_005815,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1868,NC_010158,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1869,NZ_CP009934,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1870,NC_008120,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1871,NZ_CP009904,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1872,NC_008118,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1873,NC_009378,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1874,NZ_CP009714,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1875,NC_017266,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1876,NC_017155,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1877,NC_014022,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1878,NZ_CP010248,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1879,NZ_CP096667,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1880,NZ_CP010021,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1881,NC_017169,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1882,NZ_CP009841,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1883,NZ_CP045159,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1884,NZ_CP006790,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1885,NZ_CP006779,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1886,NZ_CP006760,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1887,NZ_CP006756,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1888,NZ_CP006752,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1889,NZ_CP006749,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1890,NZ_CP006746,Unassigned,Unassigned,Unassigned,9_0,Clustered,45,VC_9_0,45,0.6588,1,0.6588,0,0,0,1
1891,NZ_CP036464,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
1892,NZ_CP079222,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
1893,NZ_CP083900,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
1894,NZ_CP023686,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
1895,NZ_CP023680,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
1896,NZ_CP023718,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
1897,NZ_CP036460,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
1898,NC_022901,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
1899,NZ_CP003718,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
1900,NZ_CP003712,Unassigned,Unassigned,Unassigned,52_0,Clustered,10,VC_52_0,10,0.7519,1,0.7519,0,0,0,1
24,NZ_CP038503,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
31,NZ_CP051873,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
33,NZ_CP051476,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
43,NZ_CP066234,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
59,NZ_CP110465,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
69,NZ_CP017939,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
71,NZ_CP044475,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
73,NZ_CP016078,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
74,NZ_CP026419,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
77,NZ_CP033863,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
84,NZ_CP091182,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
85,NZ_CP016381,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
87,NZ_CP095283,Unassigned,Unassigned,Unassigned,,Overlap (VC_23/VC_25),NA,,NA,NA,NA,NA,NA,NA,NA,NA
88,NZ_CP121796,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
89,NZ_CP110646,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
91,NZ_CP121855,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
92,NZ_CP059397,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
94,NZ_AP021899,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
95,NC_013208,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
96,NC_019761,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
98,NZ_CP008954,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
102,NZ_CP015437,Unassigned,Unassigned,Unassigned,,Overlap (VC_42/VC_51),NA,,NA,NA,NA,NA,NA,NA,NA,NA
103,NZ_CP080765,Unassigned,Unassigned,Unassigned,,Overlap (VC_55/VC_69),NA,,NA,NA,NA,NA,NA,NA,NA,NA
104,NZ_CP093363,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
109,NZ_CP038614,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
110,NZ_CP038617,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
113,NZ_CP038618,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
133,NZ_CP123557,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
139,NZ_CP100496,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
141,NZ_CP033317,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
145,NZ_CP120624,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
149,NZ_CP031644,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
152,NZ_CP015728,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
156,NZ_CP016597,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
157,NZ_CP029457,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
158,NZ_CP040335,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
164,NZ_CP072771,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
171,NZ_CP095768,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
187,NZ_CP021678,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
196,NZ_CP031077,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
197,NZ_CP035973,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
198,NZ_CP035995,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
203,NZ_CP036042,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
204,NZ_CP036065,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
207,NC_010183,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
210,NZ_CP020435,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
234,NZ_CP103284,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
242,NZ_CP013273,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
247,NZ_CP014850,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
250,NZ_CP015359,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
251,NZ_CP015360,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
280,NZ_CP083136,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
283,NZ_CP083150,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
300,NZ_CP010109,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
309,NC_018502,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
313,NZ_CP024778,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
325,NZ_CP079100,Unassigned,Unassigned,Unassigned,,Overlap (VC_42/VC_51/VC_140/VC_169),NA,,NA,NA,NA,NA,NA,NA,NA,NA
328,NZ_CP085707,Unassigned,Unassigned,Unassigned,,Overlap (VC_42/VC_51/VC_169),NA,,NA,NA,NA,NA,NA,NA,NA,NA
329,NZ_CP016021,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
369,NZ_CP017207,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
372,NZ_CP031411,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
374,NZ_CP031407,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
375,NZ_CP031410,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
