Genome ID	P-P type	MinGenes cutoff	MinGenes hits	Signature to all genes ratio	P-P score sum	P-P type score sum	Composition	Composition size	Tolerance to gaps	Composition hits	Genome size (bp)	Number of proteins
NZ_CP118569	pSLy3	47	41	0.328	40.8	18.9	NA	NA	NA	NA	106270	125
NZ_CP034755	pSLy3	47	41	0.255	40.8	18.9	NA	NA	NA	NA	160216	161
NZ_AP019819	pSLy3	47	41	0.306	40.8	18.9	NA	NA	NA	NA	115150	134
NZ_CP091322	pSLy3	47	39	0.302	38.8	17.8	NA	NA	NA	NA	113857	129
NZ_CP091490	pSLy3	47	38	0.311	37.8	16.8	pSLy3_Composition_38	62	3	59	107172	122
NZ_CP115674	pSLy3	47	41	0.315	40.8	18.1	pSLy3_Composition_38	62	3	59	111387	130
NZ_CP095277	pSLy3	47	39	0.302	38.8	16.8	pSLy3_Composition_38	62	3	60	107477	129
NZ_CP029929	pSLy3	47	38	0.302	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	126
NZ_CP029951	pSLy3	47	38	0.302	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	126
NZ_CP029865	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_38	62	3	60	106706	125
NZ_CP029867	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	125
NZ_CP029898	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_58	81	3	78	106705	125
NZ_CP029889	pSLy3	47	38	0.302	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	126
NZ_CP029891	pSLy3	47	38	0.302	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	126
NZ_CP029893	pSLy3	47	38	0.299	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	127
NZ_CP029901	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	125
NZ_CP029876	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	125
NZ_CP029916	pSLy3	47	38	0.299	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	127
NZ_CP029921	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	125
NZ_CP029884	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	125
NZ_CP029905	pSLy3	47	38	0.302	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	126
NZ_CP029847	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_58	81	3	78	106705	125
NZ_CP029961	pSLy3	47	38	0.299	37.8	15.6	pSLy3_Composition_58	81	3	78	106705	127
NZ_CP029849	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	125
NZ_CP029851	pSLy3	47	38	0.302	37.8	15.6	pSLy3_Composition_58	81	3	78	106705	126
NZ_CP029857	pSLy3	47	38	0.304	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	125
NZ_CP029859	pSLy3	47	38	0.302	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	126
NZ_CP029647	pSLy3	47	38	0.302	37.8	15.6	pSLy3_Composition_58	81	3	78	106706	126
NC_003385	pSLy3	47	37	0.294	36.8	15.4	pSLy3_Composition_58	81	3	78	106516	126
NZ_CP011655	pSLy3	47	35	0.267	34.8	14.7	pSLy3_Composition_38	62	3	60	109688	131
NZ_CP096906	pSLy3	47	39	0.307	38.8	17	NA	NA	NA	NA	110958	127
NZ_CP030078	pSLy3	47	40	0.315	39.8	17.4	pSLy3_Composition_38	62	3	60	108358	127
NZ_CP051133	pSLy3	47	30	0.236	29.8	13.8	pSLy3_Composition_38	62	3	59	108999	127
NZ_CP033252	pSLy3	47	55	0.495	54.8	32	pSLy3_Composition_20	78	3	76	110417	111
NZ_CP083480	pSLy3	47	81	0.743	80.7	57.5	pSLy3_Composition_6	79	3	76	111656	109
NZ_CP073997	pSLy3	47	88	0.739	87.7	62.6	pSLy3_Composition_9	95	3	92	112588	119
NZ_CP104116	pSLy3	47	88	0.727	87.7	62.6	pSLy3_Composition_9	95	3	92	112587	121
NZ_CP017847	pSLy3	47	88	0.765	87.7	63.1	pSLy3_Composition_26	92	3	89	113343	115
NZ_CP033097	pSLy3	47	77	0.664	76.7	52.9	pSLy3_Composition_19	84	3	83	113610	116
NZ_CP050499	pSLy3	47	62	0.785	61.8	41.6	pSLy3_Composition_38	62	3	62	76269	79
NZ_CP062814	pSLy3	47	87	0.731	86.7	62.4	pSLy3_Composition_26	92	3	90	114826	119
NZ_CP070908	pSLy3	47	88	0.752	87.7	62.6	pSLy3_Composition_26	92	3	90	111012	117
NZ_CP074122	pSLy3	47	87	0.763	86.7	62.1	pSLy3_Composition_48	90	3	87	111789	114
NZ_CP082122	pSLy3	47	87	0.75	86.7	62.2	pSLy3_Composition_26	92	3	90	108374	116
NZ_CP081792	pSLy3	47	68	0.708	67.7	46.9	pSLy3_Composition_22	72	3	69	94799	96
NZ_CP081702	pSLy3	47	68	0.708	67.7	46.9	pSLy3_Composition_22	72	3	69	94799	96
NZ_CP081707	pSLy3	47	68	0.708	67.7	46.9	pSLy3_Composition_22	72	3	69	94797	96
NZ_CP116406	pSLy3	47	90	0.776	89.7	65	pSLy3_Composition_26	92	3	91	109717	116
NZ_CP119579	pSLy3	47	90	0.756	89.7	65	pSLy3_Composition_29	94	3	91	110648	119
NZ_CP061757	pSLy3	47	90	0.763	89.7	65	pSLy3_Composition_26	92	3	91	112745	118
NZ_CP062914	pSLy3	47	90	0.738	89.7	64.6	pSLy3_Composition_29	94	3	91	120310	122
NZ_CP079892	pSLy3	47	89	0.754	88.7	63.7	pSLy3_Composition_9	95	3	92	110545	118
NZ_CP122519	pSLy3	47	83	0.741	82.7	57.9	pSLy3_Composition_26	92	3	89	114110	112
NZ_CP073940	pSLy3	47	76	0.673	75.7	52	pSLy3_Composition_19	84	3	83	112732	113
NZ_CP074008	pSLy3	47	72	0.637	71.7	48.4	pSLy3_Composition_19	84	3	83	112267	113
NZ_CP025868	pSLy3	47	68	0.618	67.7	46.9	pSLy3_Composition_22	72	3	72	100473	110
NZ_CP025883	pSLy3	47	68	0.613	67.7	46.9	pSLy3_Composition_22	72	3	72	100473	111
NZ_CP025894	pSLy3	47	68	0.618	67.7	46.9	pSLy3_Composition_22	72	3	72	100473	110
NZ_CP031294	pSLy3	47	91	0.791	90.7	66	pSLy3_Composition_26	92	3	91	110686	115
NZ_CP029421	pSLy3	47	77	0.762	76.7	54	pSLy3_Composition_27	77	3	77	101340	101
NZ_OW849379	pSLy3	47	90	0.783	89.7	65	pSLy3_Composition_26	92	3	91	110667	115
NZ_CP117002	pSLy3	47	85	0.726	84.7	60.1	pSLy3_Composition_26	92	3	89	108353	117
NZ_CP103659	pSLy3	47	91	0.791	90.7	65.6	pSLy3_Composition_14	94	3	91	109579	115
NZ_CP034165	pSLy3	47	35	0.5	34.8	28.9	NA	NA	NA	NA	63807	70
NZ_CP025870	pSLy3	47	68	0.618	67.7	46.9	pSLy3_Composition_22	72	3	72	100470	110
NZ_CP032074	pSLy3	47	50	0.45	49.8	28.6	pSLy3_Composition_20	78	3	75	108175	111
NZ_CP070546	pSLy3	47	38	0.302	37.8	17.1	NA	NA	NA	NA	109710	126
NZ_CP056401	pSLy3	47	40	0.294	39.8	17.4	pSLy3_Composition_38	62	3	60	119726	136
NZ_CP031722	pSLy3	47	35	0.269	34.8	15.1	pSLy3_Composition_6	79	3	76	114700	130
NZ_CP046272	pSLy3	47	35	0.269	34.8	15.1	pSLy3_Composition_6	79	3	76	114701	130
NZ_CP061745	pSLy3	47	35	0.299	34.8	15.1	pSLy3_Composition_38	62	3	61	106755	117
NZ_CP047967	pSLy3	47	33	0.27	32.8	13.6	pSLy3_Composition_38	62	3	60	110177	122
NZ_CP064658	pSLy3	47	35	0.299	34.8	15.1	pSLy3_Composition_38	62	3	61	106771	117
NZ_CP064114	pSLy3	47	35	0.259	34.8	15.1	pSLy3_Composition_38	62	3	60	119573	135
NZ_CP090793	pSLy3	47	36	0.237	35.8	15.5	pSLy3_Composition_38	62	3	59	138733	152
NZ_CP053644	pSLy3	47	35	0.269	34.8	15.1	pSLy3_Composition_6	79	3	76	114699	130
NZ_AP025776	pSLy3	47	39	0.279	38.8	17.6	NA	NA	NA	NA	120254	140
NZ_CP053692	pSLy3	47	35	0.267	34.8	15.1	pSLy3_Composition_6	79	3	76	115924	131
NZ_CP104402	pSLy3	47	37	0.291	36.8	16	pSLy3_Composition_38	62	3	60	110892	127
NZ_CP104404	pSLy3	47	37	0.291	36.8	16	pSLy3_Composition_38	62	3	60	110885	127
NZ_CP104406	pSLy3	47	37	0.291	36.8	16	pSLy3_Composition_38	62	3	60	110892	127
NZ_CP056704	pSLy3	47	22	0.198	21.8	9.1	NA	NA	NA	NA	112125	111
NZ_CP014995	pSLy3	47	33	0.27	32.8	14	pSLy3_Composition_38	62	3	59	109917	122
NZ_CP033346	pSLy3	47	33	0.27	32.8	14	pSLy3_Composition_38	62	3	59	109917	122
NZ_CP040928	pSLy3	47	16	0.107	15.9	10.1	NA	NA	NA	NA	163111	150
NZ_CP041451	pSLy3	47	84	0.737	83.7	59.2	pSLy3_Composition_28	88	3	87	114322	114
NZ_CP067400	pSLy3	47	15	0.118	14.9	10.1	NA	NA	NA	NA	138776	127
NZ_CP086388	pSLy3	47	13	0.112	12.9	8.4	NA	NA	NA	NA	113047	116
NZ_CP090457	pSLy3	47	17	0.13	16.9	10.7	NA	NA	NA	NA	152061	131
NZ_CP058829	pSLy3	47	16	0.11	15.9	9.7	NA	NA	NA	NA	169932	146
NZ_CP095172	pSLy3	47	35	0.269	34.8	14.5	pSLy3_Composition_38	62	3	60	111251	130
NZ_CP110081	pSLy3	47	11	0.089	10.9	4.4	NA	NA	NA	NA	111544	124
NZ_CP010144	pSLy3	47	85	0.739	84.7	60.1	pSLy3_Composition_28	88	3	86	114159	115
NZ_CP010153	pSLy3	47	85	0.739	84.7	60.1	pSLy3_Composition_28	88	3	86	114159	115
NZ_CP066555	pSLy3	47	37	0.253	36.8	15.7	pSLy3_Composition_38	62	3	60	134345	146
NZ_CP049149	pSLy3	47	16	0.132	15.9	6.5	pSLy3_Composition_30	73	3	70	109716	121
NZ_CP049152	pSLy3	47	16	0.132	15.9	6.5	pSLy3_Composition_30	73	3	70	109716	121
NZ_CP056836	pSLy3	47	38	0.281	37.8	16.4	pSLy3_Composition_38	62	3	60	119392	135
NZ_CP103753	pSLy3	47	28	0.235	27.8	11.2	NA	NA	NA	NA	107862	119
NZ_CP044336	pSLy3	47	27	0.201	26.8	11	NA	NA	NA	NA	126563	134
NZ_CP049155	pSLy3	47	13	0.113	12.9	5.3	NA	NA	NA	NA	100874	115
NZ_CP048417	pSLy3	47	39	0.298	38.8	16.5	NA	NA	NA	NA	110347	131
NZ_CP029247	pSLy3	47	37	0.294	36.8	15.7	pSLy3_Composition_38	62	3	60	108404	126
NZ_CP024909	pSLy3	47	37	0.294	36.8	15.7	pSLy3_Composition_38	62	3	60	108404	126
NZ_CP046008	pSLy3	47	53	0.491	52.7	29.8	pSLy3_Composition_30	73	3	72	114129	108
NZ_CP114804	pSLy3	47	36	0.283	35.8	15.3	NA	NA	NA	NA	106254	127
NZ_CP064109	pSLy3	47	22	0.191	21.8	9.1	pSLy3_Composition_38	62	3	59	111771	115
NZ_CP033694	pSLy3	47	21	0.198	20.9	7.4	NA	NA	NA	NA	106990	106
NC_005815	pSLy3	47	21	0.194	20.9	7.4	NA	NA	NA	NA	106642	108
NZ_CP010248	pSLy3	47	22	0.164	21.9	7.8	NA	NA	NA	NA	136889	134
NZ_CP010021	pSLy3	47	21	0.2	20.9	7.4	NA	NA	NA	NA	106992	105
NZ_CP006779	pSLy3	47	22	0.164	21.9	7.8	NA	NA	NA	NA	137017	134
NZ_CP006760	pSLy3	47	22	0.164	21.9	7.8	NA	NA	NA	NA	137017	134
NZ_CP006756	pSLy3	47	22	0.167	21.9	7.8	NA	NA	NA	NA	137012	132
NZ_CP006752	pSLy3	47	22	0.163	21.9	7.8	NA	NA	NA	NA	137727	135
NZ_CP006749	pSLy3	47	22	0.165	21.9	7.8	NA	NA	NA	NA	140938	133
NZ_CP006746	pSLy3	47	22	0.164	21.9	7.8	NA	NA	NA	NA	137017	134
NZ_CP027605	pSLy3	47	31	0.238	30.8	12.6	pSLy3_Composition_38	62	3	59	118226	130
NZ_CP010386	pSLy3	47	32	0.239	31.8	13.1	pSLy3_Composition_38	62	3	59	121660	134
NZ_CP056422	pSLy3	47	40	0.308	39.8	17.4	pSLy3_Composition_38	62	3	60	112583	130
NZ_CP053193	pSLy3	47	38	0.309	37.7	16.4	pSLy3_Composition_38	62	3	60	108277	123
NC_009378	pSLy3	47	22	0.163	21.9	7.8	NA	NA	NA	NA	137010	135
NZ_CP009714	pSLy3	47	22	0.165	21.9	7.8	NA	NA	NA	NA	136983	133
NZ_CP114132	pSLy3	47	1	0.002	1	1	NA	NA	NA	NA	438722	430
NZ_CP056516	pSLy3	47	32	0.146	31.8	13.6	NA	NA	NA	NA	216816	219
NZ_CP116350	pSLy3	47	15	0.192	14.9	6.1	NA	NA	NA	NA	61089	78
NZ_CP009490	pSLy3	47	19	0.207	18.9	6.4	NA	NA	NA	NA	96196	92
NZ_CP009702	pSLy3	47	18	0.186	17.9	6	NA	NA	NA	NA	99285	97
NZ_CP009722	pSLy3	47	19	0.198	18.9	6.4	NA	NA	NA	NA	96210	96
NZ_CP009784	pSLy3	47	19	0.196	18.9	6.4	NA	NA	NA	NA	96921	97
NZ_CP009989	pSLy3	47	19	0.19	18.9	6.3	NA	NA	NA	NA	99286	100
NZ_CP016275	pSLy3	47	19	0.198	18.9	6.4	NA	NA	NA	NA	96210	96
NZ_CP033693	pSLy3	47	16	0.174	15.9	5.5	NA	NA	NA	NA	113378	92
NZ_CP033692	pSLy3	47	19	0.211	18.9	6.3	NA	NA	NA	NA	101615	90
NZ_CP033700	pSLy3	47	19	0.171	18.9	6.5	NA	NA	NA	NA	132950	111
NZ_CP045146	pSLy3	47	21	0.206	20.9	7.3	NA	NA	NA	NA	100979	102
NZ_CP045155	pSLy3	47	19	0.19	18.9	6.3	NA	NA	NA	NA	99286	100
NZ_CP045164	pSLy3	47	19	0.188	18.9	6.3	NA	NA	NA	NA	100989	101
NZ_CP045259	pSLy3	47	21	0.204	20.9	7.3	NA	NA	NA	NA	100984	103
NZ_CP045637	pSLy3	47	19	0.188	18.9	6.3	NA	NA	NA	NA	100916	101
NZ_CP084337	pSLy3	47	21	0.163	20.9	7.3	NA	NA	NA	NA	130936	129
NZ_CP084340	pSLy3	47	21	0.21	20.9	7.3	NA	NA	NA	NA	100977	100
NZ_CP084346	pSLy3	47	15	0.183	14.9	5.3	NA	NA	NA	NA	77493	82
NC_004838	pSLy3	47	19	0.186	18.9	6.3	NA	NA	NA	NA	100990	102
NC_003134	pSLy3	47	19	0.198	18.9	6.4	NA	NA	NA	NA	96210	96
NZ_CP009971	pSLy3	47	19	0.198	18.9	6.4	NA	NA	NA	NA	96210	96
NC_008120	pSLy3	47	19	0.209	18.9	6.5	NA	NA	NA	NA	96471	91
NZ_CP009904	pSLy3	47	19	0.209	18.9	6.5	NA	NA	NA	NA	96473	91
NC_008118	pSLy3	47	19	0.186	18.9	6.3	NA	NA	NA	NA	100918	102
NC_017266	pSLy3	47	19	0.19	18.9	6.3	NA	NA	NA	NA	99286	100
NC_017155	pSLy3	47	19	0.204	18.9	6.4	NA	NA	NA	NA	94249	93
NC_014022	pSLy3	47	20	0.213	19.9	6.8	NA	NA	NA	NA	94251	94
NZ_CP096667	pSLy3	47	19	0.181	18.9	6.4	NA	NA	NA	NA	120847	105
NC_017169	pSLy3	47	19	0.198	18.9	6.4	NA	NA	NA	NA	96210	96
NZ_CP009841	pSLy3	47	19	0.202	18.9	6.4	NA	NA	NA	NA	95328	94
NZ_CP045159	pSLy3	47	19	0.184	18.9	6.3	NA	NA	NA	NA	101698	103
NZ_CP006790	pSLy3	47	19	0.19	18.9	6.3	NA	NA	NA	NA	100984	100
NZ_CP045150	pSLy3	47	20	0.192	19.9	6.9	NA	NA	NA	NA	100984	104
NC_010158	pSLy3	47	18	0.168	17.9	6.3	NA	NA	NA	NA	114570	107
NZ_CP009934	pSLy3	47	18	0.202	17.9	6.3	NA	NA	NA	NA	95352	89
NZ_CP012254	pSLy3	47	14	0.119	13.9	5.6	pSLy3_Composition_30	73	3	70	110093	118
NZ_CP078111	pSLy3	47	11	0.101	10.9	4.3	NA	NA	NA	NA	100741	109
NZ_CP057633	pSLy3	47	10	0.078	9.8	3	NA	NA	NA	NA	105909	128
NZ_CP057631	pSLy3	47	10	0.078	9.8	3	NA	NA	NA	NA	105909	129
NZ_CP014707	pSLy3	47	5	0.043	4.9	1.4	pSLy3_Composition_38	62	3	60	101118	115
NZ_CP009843	pSLy3	47	3	0.059	3	1	NA	NA	NA	NA	53435	51
NZ_CP047636	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	109004	112
NZ_CP083035	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	108983	112
NZ_CP109773	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	110437	112
NZ_CP113791	pSLy3	47	10	0.098	9.8	2.6	NA	NA	NA	NA	107402	102
NZ_CP089872	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	110522	112
NZ_CP092043	pSLy3	47	11	0.104	10.8	3.5	NA	NA	NA	NA	110606	106
NZ_CP091754	pSLy3	47	11	0.098	10.8	3	NA	NA	NA	NA	109257	112
NZ_CP103556	pSLy3	47	13	0.119	12.8	4	NA	NA	NA	NA	110337	109
NZ_LR890314	pSLy3	47	9	0.076	8.8	2.3	NA	NA	NA	NA	109877	119
NZ_OW967520	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	109361	115
NZ_OW969661	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	107836	114
NZ_CP008931	pSLy3	47	10	0.097	9.8	2.7	NA	NA	NA	NA	111693	103
NZ_CP015755	pSLy3	47	10	0.085	9.8	2.8	NA	NA	NA	NA	109349	117
NZ_CP014756	pSLy3	47	10	0.087	9.8	2.6	NA	NA	NA	NA	121030	115
NZ_CP016161	pSLy3	47	10	0.085	9.8	2.8	NA	NA	NA	NA	109349	118
NZ_CP027045	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	108879	114
NZ_CP016924	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	111539	113
NZ_CP012570	pSLy3	47	8	0.07	7.8	2.1	NA	NA	NA	NA	111236	115
NZ_CP012565	pSLy3	47	8	0.07	7.8	2.1	NA	NA	NA	NA	112059	114
NZ_CP012427	pSLy3	47	10	0.083	9.8	2.6	NA	NA	NA	NA	126466	121
NZ_CP020063	pSLy3	47	11	0.099	10.8	3	NA	NA	NA	NA	109019	111
NZ_CP021714	pSLy3	47	9	0.08	8.8	2.4	NA	NA	NA	NA	106541	113
NZ_CP021962	pSLy3	47	11	0.089	10.8	3	NA	NA	NA	NA	132217	123
NZ_CP021940	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	112868	112
NZ_CP021945	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	112868	112
NZ_CP022128	pSLy3	47	10	0.096	9.8	2.7	NA	NA	NA	NA	111692	104
NZ_CP024460	pSLy3	47	10	0.085	9.8	2.6	NA	NA	NA	NA	112745	117
NZ_CP036373	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	108291	112
NZ_CP027155	pSLy3	47	6	0.118	5.9	1.5	NA	NA	NA	NA	49000	51
NZ_CP024877	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	109720	108
NZ_CP028997	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	109938	112
NZ_CP031791	pSLy3	47	10	0.091	9.8	2.6	NA	NA	NA	NA	109702	110
NZ_CP031803	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	111123	114
NZ_CP032187	pSLy3	47	8	0.071	7.8	2.1	NA	NA	NA	NA	110928	113
NZ_CP032225	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	108879	114
NZ_CP034047	pSLy3	47	14	0.131	13.8	5	NA	NA	NA	NA	113143	107
NZ_CP026134	pSLy3	47	9	0.083	8.8	2.3	NA	NA	NA	NA	112465	109
NZ_CP026138	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	113246	109
NZ_CP026146	pSLy3	47	10	0.09	9.8	2.6	NA	NA	NA	NA	113265	111
NZ_CP026150	pSLy3	47	10	0.088	9.8	2.6	NA	NA	NA	NA	112458	114
NZ_CP026165	pSLy3	47	10	0.09	9.8	2.6	NA	NA	NA	NA	111252	111
NZ_CP036194	pSLy3	47	10	0.094	9.8	2.8	NA	NA	NA	NA	108957	106
NZ_CP040729	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	112707	109
NZ_CP044030	pSLy3	47	10	0.097	9.8	2.7	NA	NA	NA	NA	105728	103
NZ_CP041929	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	110643	114
NZ_CP044034	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	114663	112
NZ_CP044046	pSLy3	47	11	0.103	10.8	3	NA	NA	NA	NA	109938	107
NZ_CP046383	pSLy3	47	10	0.061	9.8	2.6	NA	NA	NA	NA	150248	165
NZ_CP046951	pSLy3	47	10	0.06	9.8	2.6	NA	NA	NA	NA	150267	166
NZ_CP046941	pSLy3	47	10	0.064	9.8	2.6	NA	NA	NA	NA	150240	156
NZ_CP045677	pSLy3	47	10	0.083	9.8	2.7	NA	NA	NA	NA	128536	120
NZ_CP030306	pSLy3	47	9	0.079	8.8	2.3	NA	NA	NA	NA	108037	114
NZ_CP030322	pSLy3	47	10	0.088	9.8	2.6	NA	NA	NA	NA	108422	114
NZ_CP040026	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	109938	112
NZ_CP050365	pSLy3	47	10	0.093	9.8	2.7	NA	NA	NA	NA	115360	107
NZ_CP061391	pSLy3	47	10	0.09	9.8	2.8	NA	NA	NA	NA	112025	111
NZ_CP061398	pSLy3	47	9	0.074	8.8	2.4	NA	NA	NA	NA	121507	121
NZ_AP023149	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	111317	112
NZ_CP055511	pSLy3	47	13	0.114	12.8	4.5	NA	NA	NA	NA	115055	114
NZ_CP059316	pSLy3	47	11	0.1	10.8	3	NA	NA	NA	NA	109568	110
NZ_CP056224	pSLy3	47	8	0.07	7.8	2	NA	NA	NA	NA	111674	114
NZ_CP056303	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	108572	109
NZ_CP056309	pSLy3	47	13	0.115	12.8	4.5	NA	NA	NA	NA	113854	113
NZ_CP056436	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	107037	107
NZ_CP061056	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	113014	107
NZ_CP061065	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	113014	107
NZ_CP063217	pSLy3	47	10	0.091	9.8	2.6	NA	NA	NA	NA	111290	110
NZ_CP050338	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	110529	112
NZ_CP050344	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	110529	112
NZ_CP050350	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	110529	112
NZ_CP050356	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	110529	112
NZ_CP063862	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	110270	109
NZ_CP063853	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	110270	109
NZ_CP063873	pSLy3	47	9	0.081	8.8	2.3	NA	NA	NA	NA	112160	111
NZ_CP063882	pSLy3	47	11	0.097	10.8	3	NA	NA	NA	NA	110388	113
NZ_CP065450	pSLy3	47	9	0.081	8.8	2.3	NA	NA	NA	NA	109941	111
NZ_CP017778	pSLy3	47	10	0.042	9.8	2.6	NA	NA	NA	NA	225961	236
NZ_CP069855	pSLy3	47	8	0.082	7.8	2.1	NA	NA	NA	NA	104812	97
NZ_CP070439	pSLy3	47	8	0.07	7.8	2.1	NA	NA	NA	NA	111238	114
NZ_CP072464	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	111878	114
NZ_CP071082	pSLy3	47	9	0.086	8.8	2.4	NA	NA	NA	NA	110998	105
NZ_CP082792	pSLy3	47	10	0.093	9.8	2.7	NA	NA	NA	NA	106931	108
NZ_CP075258	pSLy3	47	10	0.095	9.8	2.6	NA	NA	NA	NA	109666	105
NZ_CP075317	pSLy3	47	11	0.092	10.8	3	NA	NA	NA	NA	114002	119
NZ_CP079728	pSLy3	47	10	0.083	9.8	2.7	NA	NA	NA	NA	128536	120
NZ_CP079763	pSLy3	47	9	0.089	8.8	2.3	NA	NA	NA	NA	107657	101
NZ_CP080358	pSLy3	47	8	0.07	7.8	2.1	NA	NA	NA	NA	111238	114
NZ_CP080364	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	110643	115
NZ_CP073786	pSLy3	47	10	0.092	9.8	2.8	NA	NA	NA	NA	110542	109
NZ_CP082006	pSLy3	47	11	0.094	10.8	3	NA	NA	NA	NA	110184	117
NZ_CP092399	pSLy3	47	9	0.083	8.8	2.3	NA	NA	NA	NA	109314	109
NZ_CP084826	pSLy3	47	10	0.096	9.8	2.6	NA	NA	NA	NA	109041	104
NZ_CP084833	pSLy3	47	14	0.127	13.8	4.9	NA	NA	NA	NA	111507	110
NZ_CP084845	pSLy3	47	14	0.127	13.8	4.9	NA	NA	NA	NA	111501	110
NZ_CP084854	pSLy3	47	10	0.091	9.8	2.8	NA	NA	NA	NA	110871	110
NZ_CP085480	pSLy3	47	10	0.094	9.8	2.6	NA	NA	NA	NA	109308	106
NZ_CP086286	pSLy3	47	11	0.095	10.8	3	NA	NA	NA	NA	111695	116
NZ_CP082991	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	112868	112
NZ_CP089018	pSLy3	47	9	0.081	8.8	2.3	NA	NA	NA	NA	110431	111
NZ_CP090470	pSLy3	47	10	0.083	9.8	2.7	NA	NA	NA	NA	129313	121
NZ_CP053864	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	111001	109
NZ_AP024574	pSLy3	47	10	0.091	9.8	2.8	NA	NA	NA	NA	110870	110
NZ_CP058547	pSLy3	47	11	0.087	10.8	3	NA	NA	NA	NA	136732	127
NZ_CP091592	pSLy3	47	11	0.099	10.8	3	NA	NA	NA	NA	109567	111
NZ_CP054975	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	109938	112
NZ_CP054987	pSLy3	47	11	0.101	10.8	3	NA	NA	NA	NA	110115	109
NZ_CP092338	pSLy3	47	11	0.1	10.8	3	NA	NA	NA	NA	108016	110
NZ_CP070892	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	112868	112
NZ_CP071029	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	112868	112
NZ_CP092756	pSLy3	47	10	0.088	9.8	2.6	NA	NA	NA	NA	107781	114
NZ_CP092762	pSLy3	47	10	0.088	9.8	2.6	NA	NA	NA	NA	107781	114
NZ_CP092768	pSLy3	47	10	0.088	9.8	2.6	NA	NA	NA	NA	107781	114
NZ_CP084243	pSLy3	47	10	0.089	9.8	2.6	NA	NA	NA	NA	113167	112
NZ_CP097672	pSLy3	47	11	0.097	10.8	3	NA	NA	NA	NA	110207	113
